date,user_rt_id,hashtags,timezone,link,created_at,replies_count,video,source,quote_url,user_rt,photos,retweets_count,geo,urls,reply_to,conversation_id,id,place,near,retweet_date,sentimen,retweet,tweet,likes_count,user_id,mentions,name,time,retweet_id,username
9/23/2019,,"['#jokowipelanggarham', '#gejayanmemanggil']","SE Asia Standard Time",[],"1.56921E+12",1,,,FALSE,,[],11,,[],"[{'user_id': '61764084', 'username': 'tonggosmovic'}, {'user_id': '159919812', 'username': 'Dandhy_Laksono'}, {'user_id': '546258782', 'username': 'sandalista1789'}]","1.17598E+18","1.17598E+18",,,,positif,"https://twitter.com/tonggosmovic/status/1175981712112783360","Masih muaro jambi.. Jokowi benar2 melakukan genocide dengan membiarkan kebakaran hutan meluas bahkan menolak bantuan internasional utk mengatasi karhutla.. Seret jokowi ke mahkamah HAM internasional.. #jokowipelanggarHAM #GejayanMemanggil @Dandhy_Laksono @sandalista1789 pic.twitter.com/emXgRht7rT",12,61764084,"['dandhy_laksono', 'sandalista1789']",taqi,10:54:23,,tonggosmovic
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",0,,,FALSE,,[],0,,[],"[{'user_id': '1146981727266435073', 'username': 'JocelynAchazia'}]","1.17598E+18","1.17598E+18",,,,netral,"https://twitter.com/JocelynAchazia/status/1175981277758906370","Mahathir Minta Wartawan Tanya Jokowi Mengapa Tolak Bantuan Malaysia Padamkan Karhutla.",0,"1.14698E+18",[],"Achazia Christabel Jocelyn",10:52:39,,jocelynachazia
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",1,,,FALSE,,[],1,,[],"[{'user_id': '174324581', 'username': 'gendovara'}, {'user_id': '295070887', 'username': 'arre13arie'}, {'user_id': '158786180', 'username': 'malixsumsel'}, {'user_id': '366987179', 'username': 'jokowi'}, {'user_id': '1327388257', 'username': 'wiranto1947'}, {'user_id': '80246748', 'username': 'infobencana'}]","1.17541E+18","1.17598E+18",,,,negatif,"https://twitter.com/gendovara/status/1175980544602984448","Jadi empatimu dibatasi oleh keberpihakanmu pada prrsiden bro? Sementara dalam masalah karhutla sangat kompleks , baik sejarahnya,  aktor2, dampaknya, penegakan hukumnya  keterlibatan presiden sangat pnting. bencana inipun memang menjadi tanggungjawab presiden. dimana salahnya?",1,174324581,"['arre13arie', 'malixsumsel', 'jokowi', 'wiranto1947', 'infobencana']","Wayan GENDO Suardana",10:49:45,,gendovara
9/23/2019,,"['#hotnews']","SE Asia Standard Time",[],"1.56921E+12",0,,,FALSE,,"['https://pbs.twimg.com/media/EFHpdXLUYAAlglh.jpg']",1,,"['https://batam.tribunnews.com/2019/09/23/viraldi-lokasi-karhutlaemak-emak-berfotoseperti-jokowiperlihatkan-sepatupakai-kemeja-putih']","[{'user_id': '967953229211361280', 'username': 'NewsPlus_ID'}]","1.17598E+18","1.17598E+18",,,,netral,"https://twitter.com/NewsPlus_ID/status/1175977670510698497","VIRAL Di Lokasi Karhutla, Emak-emak Berfoto Seperti Jokowi, Perlihatkan Sepatu & Pakai Kemeja Putih #HotNews  https://batam.tribunnews.com/2019/09/23/viraldi-lokasi-karhutlaemak-emak-berfotoseperti-jokowiperlihatkan-sepatupakai-kemeja-putih … pic.twitter.com/ReqsB5AqIX",3,"9.67953E+17",[],"News Plus",10:38:19,,newsplus_id
9/23/2019,,"['#saatnyapeoplepower']","SE Asia Standard Time",[],"1.56921E+12",2,,,FALSE,,[],26,,[],"[{'user_id': '808328746994307072', 'username': 'ElangPejuang'}]","1.17598E+18","1.17598E+18",,,,netral,"https://twitter.com/ElangPejuang/status/1175977264854364160","#SaatnyaPeoplePower Ini Bukan Cerita Jan Ethes Yang Sedang Berakhir Pekan Bersama Kakek Jokowi Tapi Ini Juga Anak Indonesia Yang Nekad Telanjang Demi Membantu Memadamkan Api Karhutla  pic.twitter.com/8MTKqu7vO3",43,"8.08329E+17",[],"Elang Pejuang",10:36:43,,elangpejuang
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",0,,,FALSE,,[],1,,[],"[{'user_id': '938415803283599361', 'username': 'raufa_s'}, {'user_id': '366987179', 'username': 'jokowi'}]","1.17598E+18","1.17598E+18",,,,negatif,"https://twitter.com/raufa_s/status/1175976225950486528","Bapak @jokowi pernah bilang untuk selalu dikritik dalam kepemimpinannya. Sekarang Pak! Sekarang! Segera turun tangan selesaikan masalah karhutla, rusaknya habitat orangutan, batalkan revisi UU KPK dan RKUHP dan lain-lain. Mohon dengan sangat!",1,"9.38416E+17","['jokowi']","Raufa Sirombarokh",10:32:35,,raufa_s
9/23/2019,,"['#tolakrkuhp', '#mositidakpercaya']","SE Asia Standard Time",[],"1.56921E+12",0,,,FALSE,,"['https://pbs.twimg.com/media/EFHndt5VAAAkIzj.jpg']",1,,[],"[{'user_id': '380431830', 'username': 'agungsk21'}, {'user_id': '366987179', 'username': 'jokowi'}]","1.17598E+18","1.17598E+18",,,,negatif,"https://twitter.com/agungsk21/status/1175975483059519488","Gerakan mahasiswa menolak RKUHP hingga penegakan karhutla dan HAM di Papua digiring opininya utk melengserkan @jokowi ? , ciri khas narasi istana biar dibilang gerakan makar  #TolakRKUHP #MosiTidakPercaya pic.twitter.com/iywRE5ohJv",0,380431830,"['jokowi']","agung kristiadi",10:29:38,,agungsk21
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",0,,,FALSE,,[],0,,[],"[{'user_id': '2224530894', 'username': 'rljieunkr'}, {'user_id': '413789912', 'username': 'ismailhasan13'}, {'user_id': '1126389566619828224', 'username': 'NanaaRosa_'}, {'user_id': '990658484193513473', 'username': 'nisma_mokhtar'}, {'user_id': '387661159', 'username': 'ansarihdyt'}, {'user_id': '366987179', 'username': 'jokowi'}]","1.17539E+18","1.17597E+18",,,,positif,"https://twitter.com/rljieunkr/status/1175974013891334144","Gabakal nyampe otak dia mau dijelasin kya apa juga. Klo lagi gada karhutla, diklaim sbgai prestasi presiden, klo ada karhutla n keteteran, nyalahin org lain. Kan sampis -_-",0,2224530894,"['ismailhasan13', 'nanaarosa_', 'nisma_mokhtar', 'ansarihdyt', 'jokowi']","Anya 💜",10:23:48,,rljieunkr
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",0,,,FALSE,,"['https://pbs.twimg.com/media/EFHlHyiU0AAhbAg.jpg']",0,,"['https://batam.tribunnews.com/2019/09/23/viraldi-lokasi-karhutlaemak-emak-berfotoseperti-jokowiperlihatkan-sepatupakai-kemeja-putih']","[{'user_id': '778116237276610561', 'username': 'oldnewsviral'}]","1.17597E+18","1.17597E+18",,,,netral,"https://twitter.com/oldnewsviral/status/1175972902673383425","VIRAL Di Lokasi Karhutla, Emak-emak Berfoto Seperti Jokowi, Perlihatkan Sepatu & Pakai Kemeja Putih  https://batam.tribunnews.com/2019/09/23/viraldi-lokasi-karhutlaemak-emak-berfotoseperti-jokowiperlihatkan-sepatupakai-kemeja-putih … pic.twitter.com/SEnat8KFoT",0,"7.78116E+17",[],"Old News",10:19:23,,oldnewsviral
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",0,,,FALSE,,"['https://pbs.twimg.com/media/EFHk1vFWwAEZb-O.jpg']",0,,"['https://www.indovoices.com/umum/disinformasi-jokowi-menangis-ketika-meninjau-karhutla/']","[{'user_id': '902926891023077378', 'username': 'indovoices_com'}]","1.17597E+18","1.17597E+18",,,,netral,"https://twitter.com/indovoices_com/status/1175972590948687872","Disinformasi, Jokowi Menangis Ketika Meninjau Karhutla  https://www.indovoices.com/umum/disinformasi-jokowi-menangis-ketika-meninjau-karhutla/ … pic.twitter.com/WDqRJDzmAE",0,"9.02927E+17",[],IndoVoices,10:18:08,,indovoices_com
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",0,,,FALSE,,"['https://pbs.twimg.com/media/EFHk0mKX4AAC7PV.jpg']",0,,"['https://www.indovoices.com/umum/disinformasi-jokowi-menangis-ketika-meninjau-karhutla/']","[{'user_id': '748464492418215937', 'username': 'soenardo'}]","1.17597E+18","1.17597E+18",,,,netral,"https://twitter.com/soenardo/status/1175972571440930821","Disinformasi, Jokowi Menangis Ketika Meninjau Karhutla  https://www.indovoices.com/umum/disinformasi-jokowi-menangis-ketika-meninjau-karhutla/ … pic.twitter.com/Hi4z95PlOd",0,"7.48464E+17",[],"Sunardo Panjaitan",10:18:04,,soenardo
9/23/2019,,"['#riau', '#jambi', '#karhutla', '#karhutla', '#jokowi', '#kamimintatolong', '#bukanhujatjokowi']","SE Asia Standard Time",[],"1.56921E+12",0,,,FALSE,,[],3,,[],"[{'user_id': '1036197138915459073', 'username': 'bukanimambiasa'}, {'user_id': '366987179', 'username': 'jokowi'}]","1.17597E+18","1.17597E+18",,,,negatif,"https://twitter.com/bukanimambiasa/status/1175971714288635905","Pak @jokowi bisa pinjem pesawat nya banyak"" ga? Minjem buat nyiram api di #riau sama #jambi nih pak @jokowi , soalnya kami udah gabisa bedain mana yg asap rokok, sama asap #KARHUTLA pak, apalagi embun pagi, makasi pak, TOLONG!! #karhutla #jokowi #kamimintatolong #bukanhujatjokowi",2,"1.0362E+18","['jokowi']","Imam Muhajir",10:14:39,,bukanimambiasa
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",0,,,FALSE,,[],0,,[],"[{'user_id': '447937219', 'username': 'HendraYaHendra'}, {'user_id': '176286322', 'username': 'Heru_Catur'}, {'user_id': '846922582389485568', 'username': 'Datuk_Tamburin'}, {'user_id': '366987179', 'username': 'jokowi'}]","1.17593E+18","1.17597E+18",,,,positif,"https://twitter.com/HendraYaHendra/status/1175969940899151872","Lihatlah video ini pak @jokowi .... Bgmn kl dlm video itu cucu bapak yg seperti itu?? Berempatilah kpd korban karhutla..jng asik ngevlag ngevlog pamer udara segar di istana.",1,447937219,"['heru_catur', 'datuk_tamburin', 'jokowi']","Hendra Bharata",10:07:37,,hendrayahendra
9/23/2019,,"['#daruratasap']","SE Asia Standard Time",[],"1.56921E+12",1,,,FALSE,,"['https://pbs.twimg.com/media/EFHhZp4VUAAtvlT.jpg']",0,,[],"[{'user_id': '514354614', 'username': 'rais_adli'}]","1.17597E+18","1.17597E+18",,,,negatif,"https://twitter.com/rais_adli/status/1175968943313317888","Hampir seminggu jokowi kunjungan ke Riau dalam rangka karhutla. tp belum ada dampak dari kunjungan beliu.malah makin parah.#DaruratAsap pic.twitter.com/zqWAEojrsu",0,514354614,[],"rais adli",10:03:39,,rais_adli
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",0,,,FALSE,,[],0,,[],"[{'user_id': '77722868', 'username': 'nisarifandita'}, {'user_id': '366987179', 'username': 'jokowi'}]","1.17539E+18","1.17597E+18",,,,netral,"https://twitter.com/nisarifandita/status/1175968890582552576","Enak ya pak bisa jalan pagi bareng cucu merasakan udara segar, sedangkan anak saya harus menikmati terkurung didalam rumah 24 jam akibat asap karhutla.",0,77722868,"['jokowi']","Annisa A. Mifshella",10:03:26,,nisarifandita
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",0,,,FALSE,,[],0,,[],"[{'user_id': '980503528622899200', 'username': 'IdaMunfarida5'}, {'user_id': '1118514027695443968', 'username': 'JKDaulay'}, {'user_id': '1307120064', 'username': 'SBYudhoyono'}, {'user_id': '366987179', 'username': 'jokowi'}]","1.17577E+18","1.17597E+18",,,,negatif,"https://twitter.com/IdaMunfarida5/status/1175968650383118336","Krn pernah terjadi di 2009, maka trauma itu wajib disampaikan, agar tdk terulang   apa nalar picik dan wawasan dangkal serta esmosi tingkat tinggi, hrs dipamerkan.  Nanya yg klaim 3 th tanpa karhutla siapa ya? Wajib tanggung jawab gak ya.??",0,"9.80504E+17","['jkdaulay', 'sbyudhoyono', 'jokowi']","Ida Munfarida",10:02:29,,idamunfarida5
9/23/2019,,"['#samarinda', '#reformasidikorupsi', '#mahasiswabergerak']","SE Asia Standard Time",[],"1.56921E+12",0,,,FALSE,,[],7,,[],"[{'user_id': '1070117883420663808', 'username': 'Kaltim_today'}, {'user_id': '366987179', 'username': 'jokowi'}]","1.17597E+18","1.17597E+18",,,,negatif,"https://twitter.com/Kaltim_today/status/1175968238552829952","Ribuan mahasiswa dari berbagai perguruan tinggi di Samarinda menggelar aksi di kantor DPRD Kaltim, Senin (23/9/2019). Mereka melawan pelemahan terhadap KPK dan menuntut keseriusan pemerintah @jokowi untuk menangani karhutla.   #samarinda #ReformasiDikorupsi #mahasiswabergerak pic.twitter.com/VaGUdi5vUS",4,"1.07012E+18","['jokowi']","Kaltim Today",10:00:51,,kaltim_today
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",5,,,FALSE,,[],3,,[],"[{'user_id': '344534997', 'username': 'wiiwwidhy'}, {'user_id': '46651600', 'username': 'kurawa'}]","1.17596E+18","1.17597E+18",,,,negatif,"https://twitter.com/wiiwwidhy/status/1175966348175765504","Iya w juga bingung ma netizen. UU yg bikin DPR, yg disalahin Presiden. Karhutla yg diuber2 dioprek2 bukan Pemda/Gubernur, tp Presiden.  Yg pamer sepatu menteri, yg dihujat presiden juga. Salah mulu emang jadi pak Jokowi.",18,344534997,"['kurawa']",WIDHY,9:53:20,,wiiwwidhy
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",1,,,FALSE,,[],0,,[],"[{'user_id': '1149310369875128321', 'username': 'Sagimin65864707'}, {'user_id': '69183155', 'username': 'detikcom'}]","1.17596E+18","1.17597E+18",,,,negatif,"https://twitter.com/Sagimin65864707/status/1175966206295064576","Kalau walhi ngomong gitu anak kecil pun tahu.tetapi ini bukan tugas jokowi sendiri jarak jkt ke karhutla jauh tetapi pejabat atau orang yg berkhianat banyak..sy geram pingin debat tentang manusia Pancasila.biar sadar bangsa ini..",1,"1.14931E+18","['detikcom']",Sagimin,9:52:46,,sagimin65864707
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",0,,,FALSE,,[],0,,[],"[{'user_id': '1132112437870645248', 'username': 'missdiah2'}, {'user_id': '24893875', 'username': 'ferrykoto'}, {'user_id': '1117990249806721024', 'username': 'msaid_didu'}, {'user_id': '366987179', 'username': 'jokowi'}]","1.17565E+18","1.17597E+18",,,,positif,"https://twitter.com/missdiah2/status/1175965584233615360","@jokowi , lebih enak lagi kalau ndak jadi Presiden Pak. Lebih banyak waktu. Gak diganggu karhutla, kpk, teroris, rapat PBB.",0,"1.13211E+18","['ferrykoto', 'msaid_didu', 'jokowi']",missdiah,9:50:18,,missdiah2
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",0,,,FALSE,,[],0,,[],"[{'user_id': '1107630453836513292', 'username': 'sweetblooddd'}, {'user_id': '366987179', 'username': 'jokowi'}]","1.17591E+18","1.17597E+18",,,,netral,"https://twitter.com/sweetblooddd/status/1175965078375370752","PAK JANGAN UP YANG OUT TOPIC DARI KARHUTLA.   Nanti bapak dibilang..  ""B4p4K g4d4 r454 eMp4t1.""",0,"1.10763E+18","['jokowi']",Ｎｄｕｔｓ⎊,9:48:17,,sweetblooddd
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",3,,,FALSE,,[],0,,[],"[{'user_id': '296687786', 'username': 'muhammadkhoiri1'}, {'user_id': '69183155', 'username': 'detikcom'}, {'user_id': '366987179', 'username': 'jokowi'}]","1.17597E+18","1.17597E+18",,,,negatif,"https://twitter.com/muhammadkhoiri1/status/1175965073166069761","Pagi ini pergi ke kampus naik motor, aku kirain kabut dri kejauhan. Tapi inikan udh jam 10 pagi. Ternyata ASAP KARHUTLA udh sampe medan ges, notabenya itu cukup jauh dri medan. Tolong 😭😭😭😭😭 @detikcom @jokowi",4,296687786,"['detikcom', 'jokowi']","Khoiri Habibullah, M",9:48:16,,muhammadkhoiri1
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",0,"https://twitter.com/NurSyahbana9/status/1175698758291480576",,FALSE,,[],0,,"['https://twitter.com/NurSyahbana9/status/1175698758291480576']","[{'user_id': '890653926541873152', 'username': 'Harry4121cr'}, {'user_id': '366987179', 'username': 'jokowi'}]","1.17596E+18","1.17596E+18",,,,negatif,"https://twitter.com/Harry4121cr/status/1175964653312065537","Spertinya belum membuahkan hasil yg bagus untuk pemadaman api,karna asap semakin pekat dikota medan. Semoga pak @jokowi membuat perpres perberat hukuman buat pelaku dan/ korporasi atau RUU tentang karhutla. Kalau hukuman berat, menyelamatkan jutaan paru2 rakyat yg terdampak asap.  https://twitter.com/NurSyahbana9/status/1175698758291480576 …",0,"8.90654E+17","['jokowi']",Harry,9:46:36,,harry4121cr
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",0,,,FALSE,,[],0,,"['https://www.facebook.com/groups/486537174784664/permalink/2157182844386747/']","[{'user_id': '212099097', 'username': 'v3ashanti'}, {'user_id': '366987179', 'username': 'jokowi'}, {'user_id': '3777980532', 'username': 'SitiNurbayaLHK'}]","1.17596E+18","1.17596E+18",,,,negatif,"https://twitter.com/v3ashanti/status/1175964131112841216","Nemu di fesbuk.  Sedikit banyak saya setuju dg materinya. Jangan remehkan kondisi masyarakat yg sedang terpapar asap karhutla. Perlu rombak cara pikir dan tindak pd kelola lingkungan. @jokowi @SitiNurbayaLHK  https://www.facebook.com/groups/486537174784664/permalink/2157182844386747/ …",0,212099097,"['jokowi', 'sitinurbayalhk']",Vitria,9:44:31,,v3ashanti
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",1,,,FALSE,,[],0,,[],"[{'user_id': '392877107', 'username': 'L_alexhuang'}, {'user_id': '262950005', 'username': 'tessyong'}, {'user_id': '62329457', 'username': 'bejocyber'}, {'user_id': '280814251', 'username': 'jumintenkoplak'}, {'user_id': '1109479612545851392', 'username': 'pintermasakk'}, {'user_id': '135062353', 'username': 'widysaaja'}, {'user_id': '366987179', 'username': 'jokowi'}]","1.17539E+18","1.17596E+18",,,,netral,"https://twitter.com/L_alexhuang/status/1175964108778196992","Lalu? Anda kira beliau itu Tuhan atau Dewa? Saya ngga lagi bahas karhutla sudah selesai atau belum, cuma cara anda menanggapi vlognya itu berlebihan. Okelah, sampai di sini, sekali lagi, menganggap vlog presiden bersama cucu wajar tdk berarti tak peduli korban karhutla.",0,392877107,"['tessyong', 'bejocyber', 'jumintenkoplak', 'pintermasakk', 'widysaaja', 'jokowi']","Alu Alexander 黄永禄",9:44:26,,l_alexhuang
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",0,,,FALSE,,[],1,,[],"[{'user_id': '369868614', 'username': 'bsetiawan55'}, {'user_id': '366987179', 'username': 'jokowi'}]","1.17596E+18","1.17596E+18",,,,negatif,"https://twitter.com/bsetiawan55/status/1175962462123769856","1> Pk @jokowi , sebaiknya semua gagasan untuk mencegah karhutla, diberi kesempatan utk dilakukan. Selain memproses hukum mereka yang terbukti membakar hutan, patut dicoba restorasi gambut sebagaimana diusulkan oleh bbrp ahli gambut sebagai cara untuk mengurangi potensi karhutla.",1,369868614,"['jokowi']","Bambang Setiawan",9:37:53,,bsetiawan55
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",0,,,FALSE,,[],0,,[],"[{'user_id': '1132154787783249922', 'username': 'Anonim12512668'}, {'user_id': '1095529342635933696', 'username': 'Afdhallll'}, {'user_id': '1046411239310516225', 'username': 'WandiLau3'}, {'user_id': '366987179', 'username': 'jokowi'}]","1.17461E+18","1.17596E+18",,,,negatif,"https://twitter.com/Anonim12512668/status/1175962179738013697","Bodoh kau, masalahnya dari tahun ke tahun karhutla ini terus terjadi, bahkan tahun ini yg terparah. ente tau salah satu perusahaan yg membakar adalah sinarmas yg mempunyai banyak anak perusahaan, beberapa adalah kelapa sawit.",0,"1.13215E+18","['afdhallll', 'wandilau3', 'jokowi']",Realova,9:36:46,,anonim12512668
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",1,"https://twitter.com/Uki23/status/1175860183106371584",,FALSE,,[],6,,"['https://twitter.com/Uki23/status/1175860183106371584']","[{'user_id': '890653926541873152', 'username': 'Harry4121cr'}, {'user_id': '366987179', 'username': 'jokowi'}]","1.17596E+18","1.17596E+18",,,,negatif,"https://twitter.com/Harry4121cr/status/1175961615021199362","Kasus karhutla? Kenapa pak @jokowi sasaran ketidak senangan warga. Karna pak @jokowi tidak menghukum berat pemilik perusahaan ,kalau saja hukumannya: perusahaan dibekukan, semua asetnya disita, dan pelaku dilapangan dihukum seumur hidup. Pemerintahn Pak @jokowi mau buat RUU itu?  https://twitter.com/Uki23/status/1175860183106371584 …",11,"8.90654E+17","['jokowi']",Harry,9:34:31,,harry4121cr
9/23/2019,,"['#jokowihebat', '#karhutla', '#kabutasap']","SE Asia Standard Time",[],"1.56921E+12",0,,,FALSE,,"['https://pbs.twimg.com/media/EFHawG_UEAEeMQF.jpg']",0,,[],"[{'user_id': '973115519636094976', 'username': 'KaramoyBella'}]","1.17596E+18","1.17596E+18",,,,negatif,"https://twitter.com/KaramoyBella/status/1175961500629913600","""semua salah jokowi, apapun salah jokowi,"" presiden itu punya bawahan, g melulu semua urusan presiden #JokowiHebat #Karhutla #KabutAsap pic.twitter.com/AprB7dbHdT",0,"9.73116E+17",[],"-NKRI Satu-",9:34:04,,karamoybella
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",0,,,FALSE,,[],0,,[],"[{'user_id': '1170313293803581442', 'username': 'anugrah_fendy'}, {'user_id': '46651600', 'username': 'kurawa'}, {'user_id': '811921004909867008', 'username': 'makLambeTurah'}]","1.17596E+18","1.17596E+18",,,,positif,"https://twitter.com/anugrah_fendy/status/1175961497412849664","Mhn maaf memang sih waktunya blm pas cuma tolong pak jokowi sdh mau ke daerah diapresiasi artinya ada usaha2 dari pusat untuk karhutla. Pertanyaanya dimana pemda saat api karhutla blm membesar? Dimana peran tegas aparat dan pejabat sblm jadi bencana karrhutla disana?",2,"1.17031E+18","['kurawa', 'maklambeturah']","Anugrah Fendy",9:34:03,,anugrah_fendy
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",1,,,FALSE,,"['https://pbs.twimg.com/media/EFHaDSQUwAAEoPd.jpg']",0,,[],"[{'user_id': '262950005', 'username': 'tessyong'}, {'user_id': '392877107', 'username': 'L_alexhuang'}, {'user_id': '62329457', 'username': 'bejocyber'}, {'user_id': '280814251', 'username': 'jumintenkoplak'}, {'user_id': '1109479612545851392', 'username': 'pintermasakk'}, {'user_id': '135062353', 'username': 'widysaaja'}, {'user_id': '366987179', 'username': 'jokowi'}]","1.17539E+18","1.17596E+18",,,,negatif,"https://twitter.com/tessyong/status/1175960749417451520","Tell me more about ‘aksi lain soal karhutla dari Presiden’, serius ini. If anything, this haze will be disappear or at least slightly vanishing by now instead become more and more hazardous everyday.  pic.twitter.com/hTYGWOsJNb",0,262950005,"['l_alexhuang', 'bejocyber', 'jumintenkoplak', 'pintermasakk', 'widysaaja', 'jokowi']","ⁿᵍᵃᵖᵃⁱⁿ ʲᵘᵍᵃ ᵍᵘᵉ",9:31:05,,tessyong
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",0,,,FALSE,,[],0,,[],"[{'user_id': '1161892651240550400', 'username': 'FeriFer19886271'}, {'user_id': '366987179', 'username': 'jokowi'}]","1.17539E+18","1.17596E+18",,,,netral,"https://twitter.com/FeriFer19886271/status/1175960200655691779","Enak bnget yah pak pagi pagi jalan sama cucu..  Semoga masyarakat yang yang terkena karhutla juga bisa merasakan hal seperti itu",2,"1.16189E+18","['jokowi']","Feri Ferdiana",9:28:54,,ferifer19886271
9/23/2019,,[],"SE Asia Standard Time",[],"1.56921E+12",0,,,FALSE,,[],0,,"['https://www.law-justice.co/artikel/72547/asap-karhutla-belum-reda-aktivis-jokowi-malah-asyik-ngevlog/']","[{'user_id': '745011584053829632', 'username': 'riantinada'}]","1.17596E+18","1.17596E+18",,,,netral,"https://twitter.com/riantinada/status/1175957887987978241","Asap Karhutla Belum Reda Aktivis Jokowi Malah Asyik Ngevlog  https://www.law-justice.co/artikel/72547/asap-karhutla-belum-reda-aktivis-jokowi-malah-asyik-ngevlog/ …",0,"7.45012E+17",[],"Ayu Putri Rianti",9:19:43,,riantinada
9/23/2019,,[],"SE Asia Standard Time",[],"1.5692E+12",0,,,FALSE,,"['https://pbs.twimg.com/media/EFHWR10U4AAQI1S.jpg']",7,,"['https://www.cnnindonesia.com/nasional/20190923071017-20-432842/asap-karhutla-makin-pekat-pemkot-jambi-liburkan-pns-hamil']","[{'user_id': '895539195241836544', 'username': 'JagaJokowi'}]","1.17596E+18","1.17596E+18",,,,netral,"https://twitter.com/JagaJokowi/status/1175956588684664832","Asap karhutla semakin tebal, Pemerintah Kota Jambi mengambil kebijakan untuk meliburkan Aparatur Sipil Negara (ASN) yang sedang hamil  Sumber:  https://www.cnnindonesia.com/nasional/20190923071017-20-432842/asap-karhutla-makin-pekat-pemkot-jambi-liburkan-pns-hamil … pic.twitter.com/jqW6uXA3dN",3,"8.95539E+17",[],"Milenial Penjaga Jokowi 🙋🏻‍♀️🙋🏻‍♂️",9:14:33,,jagajokowi
9/23/2019,,[],"SE Asia Standard Time",[],"1.5692E+12",0,,,FALSE,,[],0,,[],"[{'user_id': '981867785188855808', 'username': 'westiedustie'}, {'user_id': '366987179', 'username': 'jokowi'}]","1.17591E+18","1.17596E+18",,,,netral,"https://twitter.com/westiedustie/status/1175955133277990914","pak responnya buat karhutla. bongkar aja nama perusahaan penyebabnya. jg kucing kucingan lagi",0,"9.81868E+17","['jokowi']",westiedustie,9:08:46,,westiedustie
9/23/2019,,[],"SE Asia Standard Time",[],"1.5692E+12",1,,,FALSE,,[],0,,[],"[{'user_id': '392877107', 'username': 'L_alexhuang'}, {'user_id': '262950005', 'username': 'tessyong'}, {'user_id': '62329457', 'username': 'bejocyber'}, {'user_id': '280814251', 'username': 'jumintenkoplak'}, {'user_id': '1109479612545851392', 'username': 'pintermasakk'}, {'user_id': '135062353', 'username': 'widysaaja'}, {'user_id': '366987179', 'username': 'jokowi'}]","1.17539E+18","1.17595E+18",,,,positif,"https://twitter.com/L_alexhuang/status/1175954870802599937","Anda yg kelewat sensitif, vlog & presidennya yg disalahin. Ada aksi lain soal karhutla dari presiden, vlognya aja yg dinilai. Dan kalau emang mau nilai hanya dari lihat tuitan presiden pun, berapa banyak dia cuit soal penanganan karhutla, Anda kemana? Ayolah, pikiran jgn sempit.",0,392877107,"['tessyong', 'bejocyber', 'jumintenkoplak', 'pintermasakk', 'widysaaja', 'jokowi']","Alu Alexander 黄永禄",9:07:44,,l_alexhuang
9/23/2019,,[],"SE Asia Standard Time",[],"1.5692E+12",0,,,FALSE,,[],0,,[],"[{'user_id': '142718839', 'username': 'waisdong_ah'}, {'user_id': '1406548195', 'username': 'Kepolisian_RI'}, {'user_id': '366987179', 'username': 'jokowi'}, {'user_id': '138290629', 'username': 'DivHumas_Polri'}]","1.17595E+18","1.17595E+18",,,,netral,"https://twitter.com/waisdong_ah/status/1175952479961280512","Sudah seharusnya copot semua komandan satuan @Kepolisian_RI didaerah Karhutla. Mreka abai akan tugasnya. Jd lucu liat brita dimedia banyak penangkapan PEMBAKAR hutan. Koq baru sibuk stlh Presiden @jokowi turun. Revolusi mental gak jalan di Polri. Gimana Kapolri @DivHumas_Polri ?",0,142718839,"['kepolisian_ri', 'jokowi', 'divhumas_polri']","Dadang Indradjaja",8:58:14,,waisdong_ah
