1.17641E+18,1.17641E+18,1.56931E+12,9/24/2019,15:00:13,SE Asia Standard Time,1.15623E+18,kityclick,kityclick,,"Menteri Lingkungan Hidup dan Kehutanan (LHK) Siti Nurbaya Bakar menjelaskan, Presiden Jokowi tidak pernah menyatakan menolak/tidak menolak terkait bantuan alat pemadam api dari Malaysia untuk mengatasi kebakaran hutan dan lahan (karhutla). #BersamaTanggapKarhutla  -kityclick",[],[],[],0,0,0,['#bersamatanggapkarhutla'],[],https://twitter.com/kityclick/status/1176405965765107714,FALSE,,0,,,,,,,"[{'user_id': '1156228571020570626', 'username': 'kityclick'}]",
1.17641E+18,1.17641E+18,1.56931E+12,9/24/2019,15:00:09,SE Asia Standard Time,1.15623E+18,kityclick,kityclick,,Menteri LHK: Jokowi Tak Pernah Katakan Tolak Bantuan Malaysia soal Karhutla  https://news.detik.com/berita/d-4715583/menteri-lhk-jokowi-tak-pernah-katakan-tolak-bantuan-malaysia-soal-karhutla … #BersamaTanggapKarhutla  -kityclick,[],['https://news.detik.com/berita/d-4715583/menteri-lhk-jokowi-tak-pernah-katakan-tolak-bantuan-malaysia-soal-karhutla'],[],0,0,0,['#bersamatanggapkarhutla'],[],https://twitter.com/kityclick/status/1176405947322753026,FALSE,,0,,,,,,,"[{'user_id': '1156228571020570626', 'username': 'kityclick'}]",
1.17641E+18,1.1756E+18,1.56931E+12,9/24/2019,14:58:43,SE Asia Standard Time,220974702,lisablackp20,lisaprops,,Tau ga kalo dia ini pesakitan?? Diputus bersalah dalam kasus karhutla 2015?? Dia banding dan kalah dong di MA!! Lantas bisa apa hukum indonesia ditangan orang ga paham hukum??? Ha??? Dia orang berpengaruh!! Bisa padam kalo ga lembek sama pengusaha2 sawit diluar sana! Melek dong,"['theashare', 'lyndaibrahim', 'maxwalden_', 'jokowi']",[],[],0,0,1,[],[],https://twitter.com/lisablackp20/status/1176405587149508608,FALSE,,0,,,,,,,"[{'user_id': '220974702', 'username': 'lisablackp20'}, {'user_id': '3321922824', 'username': 'theashare'}, {'user_id': '182773459', 'username': 'lyndaibrahim'}, {'user_id': '2484673278', 'username': 'maxwalden_'}, {'user_id': '366987179', 'username': 'jokowi'}]",
1.17641E+18,1.17641E+18,1.56931E+12,9/24/2019,14:57:42,SE Asia Standard Time,1335648374,voqe04,.,,Menteri LHK: Jokowi Tak Pernah Katakan Tolak Bantuan Malaysia soal Karhutla  https://news.detik.com/berita/d-4715583/menteri-lhk-jokowi-tak-pernah-katakan-tolak-bantua … n-malaysia-soal-karhutla #BersamaTanggapKarhutla   -voqe04,[],['https://news.detik.com/berita/d-4715583/menteri-lhk-jokowi-tak-pernah-katakan-tolak-bantua'],[],0,0,0,['#bersamatanggapkarhutla'],[],https://twitter.com/voqe04/status/1176405332471373824,FALSE,,0,,,,,,,"[{'user_id': '1335648374', 'username': 'voqe04'}]",
1.1764E+18,1.1764E+18,1.56931E+12,9/24/2019,14:54:42,SE Asia Standard Time,1.16628E+18,chibichan281,Chibi,,"Menteri Lingkungan Hidup dan Kehutanan (LHK) Siti Nurbaya Bakar menjelaskan, Presiden Jokowi tidak pernah menyatakan menolak/tidak menolak terkait bantuan alat pemadam api dari Malaysia untuk mengatasi kebakaran hutan dan lahan (karhutla) #BersamaTanggapKarhutla",[],[],[],0,0,0,['#bersamatanggapkarhutla'],[],https://twitter.com/chibichan281/status/1176404577458876418,FALSE,,0,,,,,,,"[{'user_id': '1166278297195438080', 'username': 'chibichan281'}]",
1.1764E+18,1.1764E+18,1.56931E+12,9/24/2019,14:54:27,SE Asia Standard Time,1.16628E+18,chibichan281,Chibi,,Menteri LHK: Jokowi Tak Pernah Katakan Tolak Bantuan Malaysia soal Karhutla  https://news.detik.com/berita/d-4715583/menteri-lhk-jokowi-tak-pernah-katakan-tolak-bantuan-malaysia-soal-karhutla … #BersamaTanggapKarhutla,[],['https://news.detik.com/berita/d-4715583/menteri-lhk-jokowi-tak-pernah-katakan-tolak-bantuan-malaysia-soal-karhutla'],[],0,0,0,['#bersamatanggapkarhutla'],[],https://twitter.com/chibichan281/status/1176404513080537088,FALSE,,0,,,,,,,"[{'user_id': '1166278297195438080', 'username': 'chibichan281'}]",
1.1764E+18,1.1764E+18,1.56931E+12,9/24/2019,14:53:21,SE Asia Standard Time,107419848,yzal75,Royzal,,"#SayaBersamaJokowi  Peduli amir sama demo mahasiswa,  Malah bingung liat demo mahasiswa tuntutannya yg mana sebenarnya.. ruu, turunkan jokowi,pulangkan jijik, karhutla, apa lagi.. Banyak maunya..jadi nggak jelas,",[],[],[],0,0,0,['#sayabersamajokowi'],[],https://twitter.com/yzal75/status/1176404237644730368,FALSE,,0,,,,,,,"[{'user_id': '107419848', 'username': 'yzal75'}]",
1.1764E+18,1.1764E+18,1.56931E+12,9/24/2019,14:50:18,SE Asia Standard Time,594248525,haer1109_,haer....,,"Dari pagi meratiin medsos yang soal demo. Ada 2 kubu berbeda, 1 pro RUU PKS dan 1 lagi kontra dengan RUU PKS. Tapi mereka bersatu untuk menolak RUU KUHP, pembatalan UU KPK, dan soal karhutla. Jadi tidak ada sama sekali permintaan Pak Jokowi turun.  #HidupMahasiswa #TolakRUUKUHP pic.twitter.com/LiodWqsUCV",[],[],"['https://pbs.twimg.com/media/EFNssiwVUAInmXx.jpg', 'https://pbs.twimg.com/media/EFNstO2U4AAXsWj.jpg', 'https://pbs.twimg.com/media/EFNst1YUcAAymP-.jpg']",0,0,0,"['#hidupmahasiswa', '#tolakruukuhp']",[],https://twitter.com/Haer1109_/status/1176403470779215872,FALSE,,0,,,,,,,"[{'user_id': '594248525', 'username': 'Haer1109_'}]",
1.1764E+18,1.1764E+18,1.56931E+12,9/24/2019,14:42:35,SE Asia Standard Time,2406461403,simy_taulemy,Simy taulemy fwp,,Kepala Staf Kepresidenan Moeldoko meminta massa yang berunjuk rasa memahami kondisi pemerintah dan Presiden Jokowi yang sedang hadapi masalah Papua dan karhutla  https://cnnindonesia.com/nasional/20190924133110-32-433375/istana-minta-pedemo-pahami-jokowi-sedang-hadapi-situasi-sulit?utm_source=facebook&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed …,[],['https://cnnindonesia.com/nasional/20190924133110-32-433375/istana-minta-pedemo-pahami-jokowi-sedang-hadapi-situasi-sulit?utm_source=facebook&utm_medium=oa&utm_content=cnnindonesia&utm_campaign=cmssocmed'],[],0,0,0,[],[],https://twitter.com/Simy_taulemy/status/1176401526446809088,FALSE,,0,,,,,,,"[{'user_id': '2406461403', 'username': 'Simy_taulemy'}]",
1.1764E+18,1.1764E+18,1.56931E+12,9/24/2019,14:41:42,SE Asia Standard Time,1.10507E+18,adhinda_tyanna,♥@Dhind@_Ty@n@♥,,"Sujud puji syukur akan turunnya hujan di Pekanbaru,Riau  Ktika para petugas Karhutla ini ingin kmbali ke lokasi & ALHAMDULILLAH, Doa Orang yg terdzolimi terkabul, Sholat Istiqo' Pak Jokowi  di terima Allah Swt. Aamiin 3× Yra #JokowiGerakMaju #SayaBersamaJokowi #sayaMasihJOKOWI pic.twitter.com/wmFC1mjYkI",[],[],['https://pbs.twimg.com/media/EFNqulIVUAAn4ly.jpg'],47,185,715,"['#jokowigerakmaju', '#sayabersamajokowi', '#sayamasihjokowi']",[],https://twitter.com/Adhinda_Tyanna/status/1176401304928653312,FALSE,,0,,,,,,,"[{'user_id': '1105069474728730624', 'username': 'Adhinda_Tyanna'}]",
1.1764E+18,1.1764E+18,1.56931E+12,9/24/2019,14:40:06,SE Asia Standard Time,1.1558E+18,ecxstasyx,sen,,"aku yakin ini nih ada skenario sendiri dari karhutla,kpk,rukhp kalau aku gasalah ini ni buat propaganda buat orang yang masi gatau apa"" bakal punya pikiran ""oh gini kerja jokowi?"" padahal itu tu udah ada badanya masing masing,jokowi hanya ngatur negara dan rakyat",[],[],[],0,0,0,[],[],https://twitter.com/Ecxstasyx/status/1176400904318148609,FALSE,,0,,,,,,,"[{'user_id': '1155797717567754241', 'username': 'Ecxstasyx'}]",
1.1764E+18,1.1764E+18,1.56931E+12,9/24/2019,14:38:48,SE Asia Standard Time,8.47389E+17,asikinero18,asikinerorideodalean,,Kenapa 3 tahun terakhir ini tidak ada lagi kasus KARHUTLA ? Karena pemerintah kita tegas. Hukum kita tegas.  -Jokowi-  Note; sombong itu tidak baik ya gengs 😁,[],[],[],0,0,0,[],[],https://twitter.com/asikinero18/status/1176400575816032256,FALSE,,0,,,,,,,"[{'user_id': '847389258247659520', 'username': 'asikinero18'}]",
1.1764E+18,1.17639E+18,1.56931E+12,9/24/2019,14:38:47,SE Asia Standard Time,91289775,heyjune___,J,,"Lol bukan harusnya ""minta maaf""? Andai bapak menepati janji pasti mereka ga akan bertarung nyawa memadamkan karhutla.   https://m.merdeka.com/peristiwa/janji-janji-jokowi-bebaskan-indonesia-dari-kebakaran-hutan-kini-ditagih-publik.html …",['jokowi'],['https://m.merdeka.com/peristiwa/janji-janji-jokowi-bebaskan-indonesia-dari-kebakaran-hutan-kini-ditagih-publik.html'],[],0,0,0,[],[],https://twitter.com/heyjune___/status/1176400573190397952,FALSE,,0,,,,,,,"[{'user_id': '91289775', 'username': 'heyjune___'}, {'user_id': '366987179', 'username': 'jokowi'}]",
1.1764E+18,1.1764E+18,1.56931E+12,9/24/2019,14:32:59,SE Asia Standard Time,52578022,adynarmodo,ady,,"@jokowi salamin buat semua org² yg udh kerja madamin api karhutla, dn yg atas nama rakyat ""bela"" kpk. kalo bapak baru bngg buat lawan DPR, ayo pak aku seh isoh gelut.",['jokowi'],[],[],0,0,0,[],[],https://twitter.com/adynarmodo/status/1176399113325121537,FALSE,,0,,,,,,,"[{'user_id': '52578022', 'username': 'adynarmodo'}, {'user_id': '366987179', 'username': 'jokowi'}]",
1.1764E+18,1.1764E+18,1.56931E+12,9/24/2019,14:25:27,SE Asia Standard Time,113320252,aditya_lasbor,Aditya Cakrawidya,,"jadi di twitter sekarang ada 3 poros  - poros buzzer jokowi pokoknya jokowi bener, jangan demo, yang demo salah,  #SayaBersamaJokowi   - poros buzzer non-jokowi  pokoknya jokowi salah, harus lengser  #TurunkanJokowi  - poros rakyat demo RKUHP,karhutla,KPK,dll #HidupMahasiswa",[],[],[],2,0,5,"['#sayabersamajokowi', '#turunkanjokowi', '#hidupmahasiswa']",[],https://twitter.com/aditya_lasbor/status/1176397216295972865,FALSE,,0,,,,,,,"[{'user_id': '113320252', 'username': 'aditya_lasbor'}]",
1.1764E+18,1.1764E+18,1.56931E+12,9/24/2019,14:23:17,SE Asia Standard Time,1.06506E+18,jabarsaberhoaks,Jabar Saber Hoaks | #74BARJUARA,,[KLARIFIKASI] Menteri Lingkungan Hidup dan Kehutanan (LHK) Siti Nurbaya mengatakan bahwa Presiden Joko Widodo (Jokowi) tak pernah menyatakan bahwa pemerintah menolak bantuan Malaysia guna mengatasi kebakaran hutan dan lahan (karhutla).  Selengkapnya di  http://bit.ly/2l4H08i  pic.twitter.com/memZ0cbEDH,[],['http://bit.ly/2l4H08i'],"['https://pbs.twimg.com/media/EFNmhhPUcAIfFig.jpg', 'https://pbs.twimg.com/media/EFNmh3NUcAA2wly.jpg', 'https://pbs.twimg.com/media/EFNmiKkU4AAs9fT.jpg']",0,0,0,[],[],https://twitter.com/jabarsaberhoaks/status/1176396669497143296,FALSE,,0,,,,,,,"[{'user_id': '1065057704517885952', 'username': 'jabarsaberhoaks'}]",
1.1764E+18,1.17639E+18,1.56931E+12,9/24/2019,14:20:48,SE Asia Standard Time,1.15465E+18,carolina_puteri,Carolina Puteri,,"Dibilang ga tegas, dibilang ga mendengarkan aspirasi rakyat, dibilang ga mau turun ke lapangan soal karhutla.. duh.. padahal itu semua udah jd keseharian pak Jokowi.. msih aja dicaci Ga bisa bayangin aku tu, sabarnya pakde, kuatnya pakde 😖 #SayaBersamaJokowi #KamiBersamaJokowi","['erindasofi', 'idrisbue', 'lidabasah', 'putri_lior4', 'mbok_minahh', 'billray2019', 'rasan2politik', 'matamerah01', 'farlina_vera', 'septianilisma', 'permata_putri94']",[],[],1,0,7,"['#sayabersamajokowi', '#kamibersamajokowi']",[],https://twitter.com/carolina_puteri/status/1176396045388939264,FALSE,,0,,,,,,,"[{'user_id': '1154654837675397121', 'username': 'carolina_puteri'}, {'user_id': '1153020026938466304', 'username': 'ErindaSofi'}, {'user_id': '808331288386138112', 'username': 'idrisbue'}, {'user_id': '1056541258225602560', 'username': 'Lidabasah'}, {'user_id': '1063859984935477248', 'username': 'putri_lior4'}, {'user_id': '1155045411893026818', 'username': 'mbok_minahh'}, {'user_id': '1159475566069731331', 'username': 'BiLLRaY2019'}, {'user_id': '186698446', 'username': 'Rasan2Politik'}, {'user_id': '1156828305808453632', 'username': 'matamerah01'}, {'user_id': '1099891458243358721', 'username': 'farlina_vera'}, {'user_id': '1153224311034900481', 'username': 'SeptianiLisma'}, {'user_id': '1153162580946329601', 'username': 'Permata_Putri94'}]",
1.17639E+18,1.17639E+18,1.56931E+12,9/24/2019,14:04:19,SE Asia Standard Time,2856647660,jokowinewsroom,Jokowi News Room,,"#Medan  https://twitter.com/Rpuutri_/status/1176288170163527680 …  Aku yo iri pak, masyarakat ndak marah marah kali lah, masyarakat cuma iri ae, iri tenan sama air quality yg bapak hirup, mereka, anak dan anak cucu korban karhutla ini iri ingin menghirup udara segar kayak jan ethes   #Jokowi #JokoWidodo",[],['https://twitter.com/Rpuutri_/status/1176288170163527680'],[],0,0,0,"['#medan', '#jokowi', '#jokowidodo']",[],https://twitter.com/JokowiNewsRoom/status/1176391898661097472,FALSE,https://twitter.com/Rpuutri_/status/1176288170163527680,0,,,,,,,"[{'user_id': '2856647660', 'username': 'JokowiNewsRoom'}]",
1.17639E+18,1.17639E+18,1.56931E+12,9/24/2019,14:04:19,SE Asia Standard Time,2856647660,jokowinewsroom,Jokowi News Room,,#Medan  https://twitter.com/Rpuutri_/status/1176287529127034880 …  Saya gak nyalahkan bapak kok masalah Karhutla sumatra dan kalimantan. Kan bukan bapak yang bakar toh. Saya cuma menyayangkan kok sampai hati toh pak upload vlog dengan udara sesegar itu disaat masyarakat bapak bahkan negara tetangga terkena dampa…,[],['https://twitter.com/Rpuutri_/status/1176287529127034880'],[],0,0,0,['#medan'],[],https://twitter.com/JokowiNewsRoom/status/1176391897297895424,FALSE,https://twitter.com/Rpuutri_/status/1176287529127034880,0,,,,,,,"[{'user_id': '2856647660', 'username': 'JokowiNewsRoom'}]",
1.17639E+18,1.17637E+18,1.56931E+12,9/24/2019,14:02:05,SE Asia Standard Time,257372945,arie_nieh,ikut ikutan,,"sebaiknya menteri KLHK, moeldoko Dan @wiranto1947 ngurus kejahatan lingkungan begini deh..jgn asal ngebacot aja...Dan karhutla di padamkan mister @jokowi bukan KPK","['gintingski', 'wiranto1947', 'jokowi']",[],[],0,0,0,[],[],https://twitter.com/arie_nieh/status/1176391335458140160,FALSE,,0,,,,,,,"[{'user_id': '257372945', 'username': 'arie_nieh'}, {'user_id': '265920482', 'username': 'gintingski'}, {'user_id': '1327388257', 'username': 'wiranto1947'}, {'user_id': '366987179', 'username': 'jokowi'}]",
1.17639E+18,1.17639E+18,1.56931E+12,9/24/2019,13:56:55,SE Asia Standard Time,250709185,arbiakamil,arbi | programmer,,Janji Jokowi Stop Karhutla Hanya Bualan  http://www.teropongsenayan.com/105580-janji-jokowi-stop-karhutla-hanya-bualan …,[],['http://www.teropongsenayan.com/105580-janji-jokowi-stop-karhutla-hanya-bualan'],[],0,0,0,[],[],https://twitter.com/arbiakamil/status/1176390038038470656,FALSE,,0,,,,,,,"[{'user_id': '250709185', 'username': 'arbiakamil'}]",
1.17639E+18,1.17639E+18,1.56931E+12,9/24/2019,13:51:05,SE Asia Standard Time,89965797,maudy_usn,Maudy Usn (Cut),,Mahathir Minta Jurnalis Tanya Jokowi Kenapa RI Tak Mau Dibantu Padamkan Karhutla  https://www.inews.id/news/internasional/mahathir-minta-jurnalis-tanya-jokowi-kenapa-ri-tak-mau-dibantu-padamkan-karhutla …,[],['https://www.inews.id/news/internasional/mahathir-minta-jurnalis-tanya-jokowi-kenapa-ri-tak-mau-dibantu-padamkan-karhutla'],[],0,0,0,[],[],https://twitter.com/Maudy_usn/status/1176388566953250822,FALSE,,0,,,,,,,"[{'user_id': '89965797', 'username': 'Maudy_usn'}]",
1.17639E+18,1.17637E+18,1.56931E+12,9/24/2019,13:49:58,SE Asia Standard Time,1.13736E+18,bosquee91,miumiu,,Giliran Freeport yang bermasalah smpe ke pusat huru haranya pas karhutla cum urusan Pemda gitu? Mungkin karhutla ga banyak ada duitnya beda dengan Freeport ya kan mbaknya,"['mimmimaciaen', 'moyafatmazahara', 'permadiaktivis', 'jokowi']",[],[],1,1,4,[],[],https://twitter.com/bosquee91/status/1176388287092555781,FALSE,,0,,,,,,,"[{'user_id': '1137355637556310018', 'username': 'bosquee91'}, {'user_id': '731127516883095552', 'username': 'MimMimaciaen'}, {'user_id': '415342924', 'username': 'MoyaFatmaZahara'}, {'user_id': '813490681519828997', 'username': 'permadiaktivis'}, {'user_id': '366987179', 'username': 'jokowi'}]",
1.17639E+18,1.17639E+18,1.56931E+12,9/24/2019,13:45:43,SE Asia Standard Time,1.15623E+18,ujangnakin,ujangnakin,,"Menteri Lingkungan Hidup dan Kehutanan (LHK) Siti Nurbaya Bakar menjelaskan, Presiden Jokowi tidak pernah menyatakan menolak/tidak menolak terkait bantuan alat pemadam api dari Malaysia untuk mengatasi kebakaran hutan dan lahan (karhutla). #MitigasiKarhutla  -ujangnakin",[],[],[],0,0,0,['#mitigasikarhutla'],[],https://twitter.com/ujangnakin/status/1176387218203525120,FALSE,,0,,,,,,,"[{'user_id': '1156230001030815749', 'username': 'ujangnakin'}]",
1.17639E+18,1.17639E+18,1.56931E+12,9/24/2019,13:45:07,SE Asia Standard Time,1.15623E+18,ujangnakin,ujangnakin,,Menteri LHK: Jokowi Tak Pernah Katakan Tolak Bantuan Malaysia soal Karhutla  https://news.detik.com/berita/d-4715583/menteri-lhk-jokowi-tak-pernah-katakan-tolak-bantuan-malaysia-soal-karhutla … #MitigasiKarhutla -ujangnakin,[],['https://news.detik.com/berita/d-4715583/menteri-lhk-jokowi-tak-pernah-katakan-tolak-bantuan-malaysia-soal-karhutla'],[],0,0,0,['#mitigasikarhutla'],[],https://twitter.com/ujangnakin/status/1176387067464437762,FALSE,,0,,,,,,,"[{'user_id': '1156230001030815749', 'username': 'ujangnakin'}]",
1.17639E+18,1.17639E+18,1.56931E+12,9/24/2019,13:42:25,SE Asia Standard Time,1335648374,voqe04,.,,"Menteri Lingkungan Hidup dan Kehutanan (LHK) Siti Nurbaya Bakar menjelaskan, Presiden Jokowi tidak pernah menyatakan menolak/tidak menolak terkait bantuan alat pemadam api dari Malaysia untuk mengatasi kebakaran hutan dan lahan (karhutla). #MitigasiKarhutla  -voqe04",[],[],[],0,0,0,['#mitigasikarhutla'],[],https://twitter.com/voqe04/status/1176386388633063424,FALSE,,0,,,,,,,"[{'user_id': '1335648374', 'username': 'voqe04'}]",
1.17639E+18,1.17614E+18,1.56931E+12,9/24/2019,13:42:02,SE Asia Standard Time,892691490,patihq_patria,Putri Patria,,karhutla itu sudah ada sejak era jauh sebelum Jokowi... dan itu berulang2 setiap tahun..  Apakah dengan adanya kebakaran tersebut bisa dibilang Negara tidak aman..? buktinya SBY bisa 2 periode.... Jokowi 1 periode utuh...  Sektor ekonomi Negara juga jalan... yang kacau yang mana?,['miqbltwkkl'],[],[],1,0,0,[],[],https://twitter.com/patihq_patria/status/1176386290226536448,FALSE,,0,,,,,,,"[{'user_id': '892691490', 'username': 'patihq_patria'}, {'user_id': '545818721', 'username': 'miqbltwkkl'}]",
1.17639E+18,1.17639E+18,1.56931E+12,9/24/2019,13:41:41,SE Asia Standard Time,7.49842E+17,voqe03,.,,Menteri LHK: Jokowi Tak Pernah Katakan Tolak Bantuan Malaysia soal Karhutla  https://news.detik.com/berita/d-4715583/menteri-lhk-jokowi-tak-pernah-katakan-tolak-bantua … n-malaysia-soal-karhutla #MitigasiKarhutla  -voqe03,[],['https://news.detik.com/berita/d-4715583/menteri-lhk-jokowi-tak-pernah-katakan-tolak-bantua'],[],0,0,0,['#mitigasikarhutla'],[],https://twitter.com/voqe03/status/1176386203353903104,FALSE,,0,,,,,,,"[{'user_id': '749842115300122624', 'username': 'voqe03'}]",
1.17639E+18,1.17639E+18,1.56931E+12,9/24/2019,13:40:00,SE Asia Standard Time,1.13835E+18,vertanewsmedia,VertaNews,,Greenpeace desak Jokowi tetapkan karhutla 2019 sebagai bencana nasional. #verta #vertanews #karhutla #Greenpeace #bencananasional http://www.vertanews.id/homepage/read/14936/+Greenpeace+Desak+Jokowi+Tetapkan+Karhutla+2019+sebagai+Bencana+Nasional …,[],['http://www.vertanews.id/homepage/read/14936/+Greenpeace+Desak+Jokowi+Tetapkan+Karhutla+2019+sebagai+Bencana+Nasional'],[],0,0,0,"['#verta', '#vertanews', '#karhutla', '#greenpeace', '#bencananasional']",[],https://twitter.com/vertanewsmedia/status/1176385777522987010,FALSE,,0,,,,,,,"[{'user_id': '1138345946452914176', 'username': 'vertanewsmedia'}]",
1.17638E+18,1.17638E+18,1.56931E+12,9/24/2019,13:33:33,SE Asia Standard Time,8.26989E+17,emefdoank,Emef AZ  📛,,kira MAHASISWA Berani gak bilang turunkan jokowi  satu sisi Jokowi tampil lagi jd penolong rakyat dg meminta DPR menunda RUU  wkwkw  alhasil.semua issue 1. pindah ibukota 2. jatempo utang 300 T 3. karhutla 4. esemka bodong 5. BPJS NAIK 6. ketua KPK 7.PHK  HILANG  #HidupMahasiswa,[],[],[],0,2,2,['#hidupmahasiswa'],[],https://twitter.com/emefdoank/status/1176384154105049088,FALSE,,0,,,,,,,"[{'user_id': '826988930146803713', 'username': 'emefdoank'}]",
1.17638E+18,1.17638E+18,1.56931E+12,9/24/2019,13:10:28,SE Asia Standard Time,7.43505E+17,barna_byo,Jokowi👍Amin,,"Yaa Tuhan...,  Limpahkan Kesabaran serta Kekuatan yang seluas-luasnya kepada para   ✓Petugas yang mengawal Demo, ✓Petugas yang memadamkan Karhutla  di tengah Terik nya matahari,   di tengah musim KEMARAU ini 🙏 #SingPentingSabar pic.twitter.com/U9XG3Q1igq",[],[],[],6,50,178,['#singpentingsabar'],[],https://twitter.com/Barna_byo/status/1176378346571100161,FALSE,,1,,,,,,,"[{'user_id': '743505426898030592', 'username': 'Barna_byo'}]",
1.17638E+18,1.17638E+18,1.56931E+12,9/24/2019,13:04:33,SE Asia Standard Time,2801285316,sekelas_gw,sekelas gw,,"CEK FAKTA: Jokowi Sebut China akan Bantu Pemadaman Karhutla, Benarkah?  http://dlvr.it/RDlMDT  pic.twitter.com/FX5COFSrYH",[],['http://dlvr.it/RDlMDT'],['https://pbs.twimg.com/media/EFNUhDYUUAURNyl.jpg'],0,0,0,[],[],https://twitter.com/sekelas_gw/status/1176376856141918209,FALSE,,0,,,,,,,"[{'user_id': '2801285316', 'username': 'sekelas_gw'}]",
1.17637E+18,1.17637E+18,1.5693E+12,9/24/2019,12:56:06,SE Asia Standard Time,1.1599E+18,stevenncoconutt,Steven & Coconuttreez Official,,Turut prihatin.. smoga rakyat yang jadi korban pembakaran hutan bisa stabil kembali dan bisa tersenyum lagi.. tindak tegas pelaku pembakar hutan!!! @jokowi . . 📽 @semesta_creative #stevenandcoconuttreez #Trulykawan #karhutla #stoppembakaranhutan #riau #jambi #kalimantan #langsam pic.twitter.com/IIamPDXDXL,['jokowi'],[],[],0,1,5,"['#stevenandcoconuttreez', '#trulykawan', '#karhutla', '#stoppembakaranhutan', '#riau', '#jambi', '#kalimantan', '#langsam']",[],https://twitter.com/stevenNcoconutt/status/1176374731672440832,FALSE,,1,,,,,,,"[{'user_id': '1159902033182261248', 'username': 'stevenNcoconutt'}, {'user_id': '366987179', 'username': 'jokowi'}]",
1.17637E+18,1.17637E+18,1.5693E+12,9/24/2019,12:44:34,SE Asia Standard Time,202095582,agunkpradipta,Agung Pradipta,,Mahathir Minta Jurnalis Tanya Jokowi Kenapa RI Tak Mau Dibantu Padamkan Karhutla  https://www.inews.id/news/internasional/mahathir-minta-jurnalis-tanya-jokowi-kenapa-ri-tak-mau-dibantu-padamkan-karhutla …,[],['https://www.inews.id/news/internasional/mahathir-minta-jurnalis-tanya-jokowi-kenapa-ri-tak-mau-dibantu-padamkan-karhutla'],[],0,0,0,[],[],https://twitter.com/Agunkpradipta/status/1176371827414724608,FALSE,,0,,,,,,,"[{'user_id': '202095582', 'username': 'Agunkpradipta'}]",
1.17637E+18,1.17637E+18,1.5693E+12,9/24/2019,12:44:14,SE Asia Standard Time,71390407,ratnadumila,Ratna Dumila,,"Perasaanku aja atau gimana. Yang kmrn die hard Pak Jokowi kayanya sebagian “adem ayem” gak bersuara ttg UU KPK, RUU KUHP, Karhutla, Papua ya?",[],[],[],9,5,10,[],[],https://twitter.com/ratnadumila/status/1176371746494005248,FALSE,,0,,,,,,,"[{'user_id': '71390407', 'username': 'ratnadumila'}]",
1.17637E+18,1.17634E+18,1.5693E+12,9/24/2019,12:40:57,SE Asia Standard Time,196454747,prawitadisastra,Hadi S Prawitadisastra 🙏🙏,,Presidennya sibuk nyiramin karhutla pakai ember di Riau..,"['tofagarislurus', 'jokowi']",[],[],0,0,0,[],[],https://twitter.com/Prawitadisastra/status/1176370918236377088,FALSE,,0,,,,,,,"[{'user_id': '196454747', 'username': 'Prawitadisastra'}, {'user_id': '1136101347957207040', 'username': 'TofaGarisLurus'}, {'user_id': '366987179', 'username': 'jokowi'}]",
1.17637E+18,1.17637E+18,1.5693E+12,9/24/2019,12:31:36,SE Asia Standard Time,181863279,uknowidya_t,Do,,"Content creatornya Jokowi waktu posting cucunya di saat-saat karhutla melanda bikin jiwa julid saya memuncak, saya aja yang bukan content creator presiden tau manner.",[],[],[],1,1,2,[],[],https://twitter.com/Uknowidya_T/status/1176368563231154176,FALSE,,0,,,,,,,"[{'user_id': '181863279', 'username': 'Uknowidya_T'}]",
1.17637E+18,1.17637E+18,1.5693E+12,9/24/2019,12:25:33,SE Asia Standard Time,2633329933,tagihjokowi,Tagih Jokowi,,Janji Jokowi Setop Karhutla Hanya Bualan  http://dlvr.it/RDlFyx ,[],['http://dlvr.it/RDlFyx'],[],0,0,0,[],[],https://twitter.com/TagihJokowi/status/1176367041487335424,FALSE,,0,,,,,,,"[{'user_id': '2633329933', 'username': 'TagihJokowi'}]",
1.17637E+18,1.17637E+18,1.5693E+12,9/24/2019,12:21:34,SE Asia Standard Time,108900622,wilujeng2011,StefanusWillySusetyo,,"Ada pihak2 yg memanfaatkan demo, rusuh massa, karhutla dll di seluruh tanah air utk menggagalkan pelantikan Bpk @jokowi? NO WAY!!! #SayaBersamaJokowi",['jokowi'],[],[],0,0,0,['#sayabersamajokowi'],[],https://twitter.com/wilujeng2011/status/1176366038901870593,FALSE,,0,,,,,,,"[{'user_id': '108900622', 'username': 'wilujeng2011'}, {'user_id': '366987179', 'username': 'jokowi'}]",
